Time (s) Run #1;Sound Wave (%) Run #1
2.0925;-1.2499
2.093;-2.68035
2.0935;-0.64905
2.094;1.6598
2.0945;0.65025
2.095;-2.1527
2.0955;-1.84465
2.096;0.94
2.0965;1.3609
2.097;-1.19805
2.0975;-2.8908
2.098;-1.2133
2.0985;1.3731
2.099;0.90035
2.0995;-2.5309
2.1;-2.1588
2.1005;1.3792
2.101;1.61405
2.1015;-0.74055
2.102;-2.77185
2.1025;-1.44205
2.103;1.65065
2.1035;0.40015
2.104;-2.3906
2.1045;-2.51565
2.105;0.1409
2.1055;1.11995
2.106;-0.5728
2.1065;-2.93655
2.107;-1.97275
2.1075;1.36395
2.108;0.6106
2.1085;-2.13745
2.109;-2.62545
2.1095;-0.158
2.11;1.6354
2.1105;-1.08215
2.111;-2.6651
2.1115;-1.3841
2.112;1.2389
2.1125;0.9644
2.113;-1.7867
2.1135;-2.70475
2.114;-0.35625
2.1145;1.733
2.115;-0.402
2.1155;-2.50955
2.116;-1.3902
2.1165;1.31515
2.117;1.5317
2.1175;-1.1279
2.118;-2.55225
2.1185;-0.63075
2.119;1.9343
2.1195;0.05855
2.12;-2.39365
2.1205;-1.65555
2.121;1.21145
2.1215;1.8001
2.122;-0.707
2.1225;-2.51565
2.123;-0.9205
2.1235;1.64455
2.124;0.4947
2.1245;-2.47905
2.125;-1.9148
2.1255;0.84545
2.126;1.4585
2.1265;-0.2983
2.127;-2.4638
2.1275;-1.24685
2.128;1.89465
2.1285;0.73565
2.129;-1.99105
2.1295;-2.2869
2.13;0.40625
2.1305;1.8245
2.131;-0.10005
2.1315;-2.5187
2.132;-0.89305
2.1325;1.50425
2.133;0.7753
2.1335;-2.049
2.134;-2.12525
2.1345;0.5984
2.135;1.5073
2.1355;-0.0238
2.136;-2.9152
2.1365;-1.42985
2.137;1.19925
2.1375;1.001
2.138;-1.6647
2.1385;-2.32045
2.139;0.50385
2.1395;1.75435
2.14;-0.35015
2.1405;-2.61325
2.141;-1.5305
2.1415;1.19925
2.142;1.489
2.1425;-1.1157
2.143;-2.65595
2.1435;0.24765
2.144;1.8611
2.1445;0.0433
2.145;-2.47905
2.1455;-1.9392
2.146;0.85155
2.1465;1.5927
2.147;-0.8473
2.1475;-2.5919
2.148;-0.24035
2.1485;1.7208
2.149;0.35745
2.1495;-2.26555
2.15;-2.18015
2.1505;0.4947
2.151;1.6903
2.1515;-1.4451
2.152;-2.66205
2.1525;-0.6094
2.153;1.68725
2.1535;0.6167
2.154;-2.1161
2.1545;-2.46685
2.155;0.10125
2.1555;1.4097
2.156;-1.1767
2.1565;-2.84505
2.157;-1.1584
2.1575;1.3487
2.158;0.7814
2.1585;-1.9148
2.159;-2.6407
2.1595;0.6777
2.16;1.6049
2.1605;-0.7436
2.161;-2.86945
2.1615;-1.5915
2.162;1.1047
2.1625;0.27205
2.163;-2.36925
2.1635;-2.3967
2.164;0.2507
2.1645;1.6476
2.165;-0.40505
2.1655;-2.71695
2.166;-1.78975
2.1665;0.85765
2.167;0.5923
2.1675;-2.08255
2.168;-2.598
2.1685;-0.14275
2.169;1.55305
2.1695;-0.1092
2.17;-2.63155
2.1705;-2.19845
2.171;0.4825
2.1715;0.77225
2.172;-1.89955
2.1725;-2.86945
2.173;-0.53925
2.1735;1.51035
2.174;0.27815
2.1745;-2.38145
2.175;-2.3479
2.1755;0.33915
2.176;1.26025
2.1765;-2.0917
2.177;-2.6956
2.1775;-0.6948
2.178;1.63845
2.1785;0.7997
2.179;-1.86905
2.1795;-2.2747
2.18;1.0681
2.1805;1.7086
2.181;-0.6826
2.1815;-2.3601
2.182;-0.75885
2.1825;1.7818
2.183;1.4036
2.1835;-1.30785
2.184;-1.73485
2.1845;0.94305
2.185;1.9831
2.1855;-0.2373
2.186;-2.3662
2.1865;-0.2129
2.187;1.3853
2.1875;1.47985
2.188;-1.927
2.1885;-2.1527
2.189;0.4886
2.1895;1.91905
2.19;0.04025
2.1905;-2.28995
2.191;-0.58195
2.1915;1.88245
2.192;1.1169
2.1925;-1.6403
2.193;-2.3235
2.1935;-0.01465
2.194;1.8306
2.1945;0.1897
2.195;-2.4394
2.1955;-1.2865
2.196;1.2999
2.1965;1.11385
2.197;-1.5366
2.1975;-2.6285
2.198;-0.524
2.1985;1.5256
2.199;0.36965
2.1995;-2.79015
2.2;-1.76535
2.2005;1.47375
2.201;1.1962
2.2015;-1.30785
2.202;-2.5248
2.2025;-0.9388
2.203;1.428
2.2035;-0.1275
2.204;-2.5614
2.2045;-1.97885
2.205;0.77835
2.2055;1.44935
2.206;-0.84425
2.2065;-2.6895
2.207;-1.2316
2.2075;1.70555
2.208;0.29645
2.2085;-2.29605
2.209;-2.1527
2.2095;0.4337
2.21;1.16875
2.2105;-0.5423
2.211;-2.69255
2.2115;-0.76495
2.212;1.38835
2.2125;0.3971
2.213;-2.29605
2.2135;-2.5614
2.214;-0.0726
2.2145;1.20535
2.215;-1.24685
2.2155;-2.85725
2.216;-1.16755
2.2165;1.2328
2.217;0.72345
2.2175;-1.8782
2.218;-2.60105
2.2185;-0.2922
2.219;1.6049
2.2195;-0.61855
2.22;-2.55225
2.2205;-1.22245
2.221;1.3243
2.2215;1.1962
2.222;-1.4146
2.2225;-2.5919
2.223;-0.55755
2.2235;1.7025
2.224;-0.31965
2.2245;-2.5736
2.225;-1.6647
2.2255;1.00405
2.226;1.39445
2.2265;-1.0486
2.227;-2.6407
2.2275;0.04635
2.228;1.71775
2.2285;0.0921
2.229;-2.36925
2.2295;-1.9209
2.23;0.7204
2.2305;1.5012
2.231;-0.77105
2.2315;-2.68645
2.232;-0.37455
2.2325;1.67505
2.233;0.38185
2.2335;-2.61325
2.234;-2.21065
2.2345;0.4276
2.235;1.66895
2.2355;-0.3227
2.236;-2.64985
2.2365;-0.7985
2.237;1.4463
2.2375;0.6228
2.238;-2.03375
2.2385;-1.85685
2.239;-0.08785
2.2395;1.30295
2.24;-1.0547
2.2405;-2.77795
2.241;-1.15535
2.2415;1.32125
2.242;0.9278
2.2425;-1.6586
2.243;-2.07645
2.2435;0.6289
2.244;1.6598
2.2445;-0.51485
2.245;-2.4943
2.2455;-1.2438
2.246;1.367
2.2465;1.4463
2.247;-1.0791
2.2475;-2.3845
2.248;0.4825
2.2485;1.91295
2.249;-0.0421
2.2495;-2.33875
2.25;-1.58235
2.2505;1.0559
2.251;1.52865
2.2515;-0.88085
2.252;-2.3967
2.2525;-0.02075
2.253;1.6537
2.2535;0.11955
2.254;-2.3906
2.2545;-2.07035
2.255;0.54045
2.2555;0.9522
2.256;-1.63725
2.2565;-2.62545
2.257;-0.45385
2.2575;1.6354
2.258;0.46115
2.2585;-2.0368
2.259;-2.16185
2.2595;1.2084
2.26;1.4402
2.2605;-0.9937
2.261;-2.4943
2.2615;-0.74665
2.262;1.71165
2.2625;-0.036
2.263;-1.9026
2.2635;-1.89955
2.264;0.73565
2.2645;1.4219
2.265;-0.8778
2.2655;-2.6834
2.266;-1.2804
2.2665;1.1901
2.267;0.10735
2.2675;-2.43635
2.268;-2.3479
2.2685;0.29645
2.269;1.3609
2.2695;-0.67345
2.27;-2.74745
2.2705;-1.6891
2.271;0.96135
2.2715;0.4764
2.272;-2.07035
2.2725;-2.38755
2.273;0.08905
2.2735;1.55
2.274;-0.1519
2.2745;-2.4821
2.275;-1.83245
2.2755;1.4585
2.276;0.90035
2.2765;-2.36315
2.277;-2.50345
2.2775;-0.2068
2.278;1.60185
2.2785;0.16835
2.279;-2.32655
2.2795;-1.317
2.28;1.2023
2.2805;1.08945
2.281;-2.1954
2.2815;-2.6102
2.282;-0.5362
2.2825;1.55305
2.283;0.5496
2.2835;-2.0368
2.284;-1.57015
2.2845;1.1108
2.285;1.4829
2.2855;-0.9388
2.286;-2.1832
2.2865;-0.6765
2.287;1.6903
2.2875;1.16265
2.288;-2.04595
2.2885;-1.53355
2.289;1.07115
2.2895;1.85195
2.29;-0.43555
2.2905;-2.27775
2.291;-0.00855
2.2915;1.5439
2.292;0.5374
2.2925;-2.049
2.293;-2.08255
2.2935;0.4154
2.294;1.5378
2.2945;-0.47215
2.295;-2.63765
2.2955;-0.7985
2.296;1.35175
2.2965;0.4642
2.297;-2.2015
2.2975;-2.62545
2.298;-0.2861
2.2985;1.2877
2.299;-0.3349
2.2995;-2.7078
2.3;-0.36235
2.3005;1.0864
2.301;0.74785
2.3015;-1.82635
2.302;-2.64375
2.3025;-0.41725
2.303;1.49815
2.3035;0.18665
2.304;-2.6834
2.3045;-1.49085
2.305;1.4585
2.3055;1.03455
2.306;-1.42985
2.3065;-2.6651
2.307;-0.75275
2.3075;1.4341
2.308;-0.33185
2.3085;-2.59495
2.309;-1.83855
2.3095;1.3853
2.31;1.2633
2.3105;-1.07605
2.311;-2.6285
2.3115;-0.00245
2.312;1.6537
2.3125;0.147
2.313;-2.3113
2.3135;-1.97885
2.314;0.60145
2.3145;1.06505
2.315;-0.6094
2.3155;-2.44245
2.316;-0.35625
2.3165;1.6659
2.317;0.57095
2.3175;-1.96665
2.318;-1.97885
2.3185;0.4825
2.319;1.4097
2.3195;-1.0547
2.32;-2.57665
2.3205;-0.74665
2.321;1.41275
2.3215;0.68075
2.322;-1.9392
2.3225;-2.4272
2.323;-0.19155
2.3235;1.2816
2.324;-0.92965
2.3245;-2.7505
2.325;-1.24685
2.3255;1.1962
2.326;0.9644
2.3265;-1.5732
2.327;-2.5248
2.3275;0.4093
2.328;1.4524
2.3285;-0.49045
2.329;-2.57665
2.3295;-1.47255
2.33;1.1108
2.3305;1.2877
2.331;-1.16755
2.3315;-2.2015
2.332;0.22325
2.3325;1.6415
2.333;-0.0726
2.3335;-2.4394
2.334;-1.6342
2.3345;0.94
2.335;1.5134
2.3355;-1.6159
2.336;-2.3296
2.3365;-0.13665
2.337;1.6354
2.3375;0.16835
2.338;-2.5675
2.3385;-2.04595
2.339;0.50385
2.3395;1.4829
2.34;-1.4634
2.3405;-2.5187
2.341;-0.5606
2.3415;1.49815
2.342;0.52215
2.3425;-1.99715
2.343;-1.5427
2.3435;1.01625
2.344;1.3121
2.3445;-1.06385
2.345;-2.5309
2.3455;-0.85035
2.346;1.4524
2.3465;0.8607
2.347;-1.71655
2.3475;-1.8233
2.348;0.7509
2.3485;1.55
2.349;-0.69175
2.3495;-2.5187
2.35;-1.1645
2.3505;1.22975
2.351;1.05895
2.3515;-1.45425
2.352;-2.00325
2.3525;0.47945
2.353;1.6415
2.3535;-0.3288
2.354;-2.4028
2.3545;-1.39935
2.355;1.11385
2.3555;1.428
2.356;-1.76535
2.3565;-2.1405
2.357;1.0376
2.3575;1.7208
2.358;0.05855
2.3585;-2.33265
2.359;-1.84465
2.3595;0.6838
2.36;0.77225
2.3605;-1.77755
2.361;-2.58885
2.3615;-0.49655
2.362;1.23585
2.3625;-0.8412
2.363;-2.44245
2.3635;-2.35705
2.364;0.80275
2.3645;0.81495
2.365;-1.6159
2.3655;-2.7932
2.366;-0.8961
2.3665;1.2633
2.367;0.3788
2.3675;-2.64985
2.368;-1.8111
2.3685;0.7509
2.369;1.245
2.3695;-1.012
2.37;-2.60715
2.3705;-0.99065
2.371;1.3792
2.3715;0.1409
2.372;-2.19235
2.3725;-1.8538
2.373;0.6228
2.3735;1.42495
2.374;-0.68565
2.3745;-2.60105
2.375;-1.41155
2.3755;1.428
2.376;0.3117
2.3765;-2.16185
2.377;-2.21065
2.3775;0.2934
2.378;1.49815
2.3785;-0.33185
2.379;-2.4699
2.3795;-0.75275
2.38;1.4524
2.3805;0.71735
2.381;-2.3418
2.3815;-2.29605
2.382;0.02805
2.3825;1.62015
2.383;0.086
2.3835;-2.5065
2.384;-0.9937
2.3845;1.367
2.385;1.06505
2.3855;-2.11
2.386;-2.4089
2.3865;-0.3227
2.387;1.6415
2.3875;-0.36235
2.388;-2.35705
2.3885;-1.2316
2.389;1.19315
2.3895;1.33955
2.39;-1.1035
2.3905;-2.13135
2.391;0.208
2.3915;1.5195
2.392;-0.20985
2.3925;-2.4333
2.393;-1.8111
2.3935;0.7082
2.394;1.2511
2.3945;-1.0303
2.395;-2.49735
2.3955;-0.29525
2.396;1.46155
2.3965;0.0677
2.397;-2.37535
2.3975;-2.14965
2.398;0.3117
2.3985;1.30905
2.399;-0.6643
2.3995;-2.57055
2.4;-0.5118
2.4005;1.5012
2.401;0.5008
2.4015;-1.9941
2.402;-2.1832
2.4025;0.22325
2.403;1.6354
2.4035;-0.11835
2.404;-2.3906
2.4045;0.2385
2.405;1.5317
2.4055;0.9461
2.406;-1.561
2.4065;-2.1832
2.407;0.04025
2.4075;1.73605
2.408;-0.5911
2.4085;-2.3662
2.409;-1.073
2.4095;1.6354
2.41;1.07725
2.4105;-1.4024
2.411;-2.4333
2.4115;-0.4691
2.412;1.5073
2.4125;-0.49045
2.413;-2.5614
2.4135;-1.6159
2.414;1.24805
2.4145;0.38185
2.415;-1.36885
2.4155;-2.73525
2.416;-0.0604
2.4165;1.43105
2.417;-0.0909
2.4175;-2.2747
2.418;-1.71045
2.4185;0.83325
2.419;1.01625
2.4195;-1.4634
2.42;-2.26555
2.4205;-0.18545
2.421;1.63845
2.4215;0.3483
2.422;-2.11
2.4225;-1.9819
2.423;0.4032
2.4235;1.10775
2.424;-1.3658
2.4245;-2.5492
2.425;-0.7253
2.4255;1.2938
2.426;0.44895
2.4265;-2.0917
2.427;-2.39975
2.4275;0.7204
2.428;1.10165
2.4285;-1.9026
2.429;-2.69865
2.4295;-1.0791
2.43;1.18095
2.4305;0.70515
2.431;-1.73485
2.4315;-1.97275
2.432;0.61365
2.4325;1.41275
2.433;-0.61245
2.4335;-2.476
2.434;-1.2438
2.4345;1.1657
2.435;1.0742
2.4355;-2.0429
2.436;-2.0612
2.4365;0.36355
2.437;1.54695
2.4375;-0.28
2.438;-2.3601
2.4385;-1.622
2.439;0.8851
2.4395;0.61365
2.44;-1.8538
2.4405;-2.36925
2.441;-0.06955
2.4415;1.5195
2.442;-0.06345
2.4425;-2.46685
2.443;-1.02725
2.4435;1.21145
2.444;0.9766
2.4445;-1.4939
2.445;-2.3418
2.4455;-0.219
2.446;1.6781
2.4465;0.5923
2.447;-1.79585
2.4475;-1.10045
2.448;1.3121
2.4485;1.4158
2.449;-1.04555
2.4495;-2.31435
2.45;-0.5545
2.4505;1.4951
2.451;0.71125
2.4515;-1.80195
2.452;-1.72265
2.4525;0.6838
2.453;1.16875
2.4535;-1.1157
2.454;-2.73525
2.4545;-1.2987
2.455;0.9827
2.4555;0.6533
2.456;-2.3784
2.4565;-2.09475
2.457;1.0193
2.4575;1.306
2.458;-0.6887
2.4585;-2.57665
2.459;-1.4207
2.4595;0.99795
2.46;0.3849
2.4605;-2.02765
2.461;-2.15575
2.4615;0.9644
2.462;1.53475
2.4625;-0.1702
2.463;-2.3601
2.4635;-1.5793
2.464;1.4036
2.4645;0.7509
2.465;-1.6952
2.4655;-2.36315
2.466;-0.2373
2.4665;1.24195
2.467;-0.8534
2.4675;-2.28385
2.468;-1.2804
2.4685;1.0559
2.469;0.9095
2.4695;-1.5244
2.47;-2.4638
2.4705;-0.4935
2.471;1.46765
2.4715;-0.39285
2.472;-2.3906
2.4725;-1.4573
2.473;1.02235
2.4735;1.2572
2.474;-0.99065
2.4745;-2.3174
2.475;-0.6643
2.4755;1.5195
2.476;0.09515
2.4765;-2.16795
2.477;-1.6159
2.4775;0.8058
2.478;1.4402
2.4785;-0.6765
2.479;-2.3662
2.4795;-1.02115
2.48;1.53475
2.4805;-0.63075
2.481;-2.16185
2.4815;-2.03985
2.482;0.3727
2.4825;1.3243
2.483;-0.7131
2.4835;-2.66815
2.484;-0.7619
2.4845;1.22365
2.485;0.34525
2.4855;-2.52785
2.486;-2.3296
2.4865;-0.0299
2.487;1.38225
2.4875;-1.06385
2.488;-2.50345
2.4885;-0.96625
2.489;1.22975
2.4895;0.77835
2.49;-2.2564
2.4905;-1.84465
2.491;-0.19765
2.4915;1.38225
2.492;-0.646
2.4925;-2.47905
2.493;-1.2926
2.4935;0.99795
2.494;0.8973
2.4945;-1.5
2.495;-2.1649
2.4955;0.2141
2.496;1.4036
2.4965;-0.29525
2.497;-2.3418
2.4975;-1.5
2.498;0.9278
2.4985;1.32125
2.499;-0.9449
2.4995;-2.18625
2.5;0.0189
2.5005;1.52865
2.501;-0.0177
2.5015;-2.21675
2.502;-1.80195
2.5025;0.67465
2.503;1.40665
2.5035;-0.65515
2.504;-2.3601
2.5045;-0.3105
2.505;1.46155
2.5055;0.3361
2.506;-2.3662
2.5065;-2.02155
2.507;0.30865
2.5075;1.39445
2.508;-1.2804
2.5085;-2.5492
2.509;0.0494
2.5095;1.2206
2.51;0.5008
2.5105;-1.93005
2.511;-2.33875
2.5115;-0.11835
2.512;1.1474
2.5125;-1.0364
2.513;-2.54615
2.5135;-1.04555
2.514;1.5073
2.5145;0.8851
2.515;-1.49695
2.5155;-2.3052
2.516;-0.2495
2.5165;1.45545
2.517;-0.5301
2.5175;-2.33875
2.518;-1.2499
2.5185;1.56525
2.519;0.49775
2.5195;-1.23465
2.52;-2.0978
2.5205;0.19275
2.521;1.3975
2.5215;-0.32575
2.522;-2.43025
2.5225;-1.7379
2.523;0.6899
2.5235;0.635
2.524;-1.8172
2.5245;-2.4028
2.525;-0.2495
2.5255;1.3426
2.526;-0.0299
2.5265;-2.2503
2.527;-1.94225
2.5275;0.52215
2.528;0.9583
2.5285;-1.41765
2.529;-2.35095
2.5295;-0.3715
2.53;1.50425
2.5305;0.40625
2.531;-1.94835
2.5315;-2.04595
2.532;0.9461
2.5325;1.16265
2.533;-1.0791
2.5335;-2.4333
2.534;-0.768
2.5345;1.29075
2.535;0.6228
2.5355;-1.75925
2.536;-1.7257
2.5365;0.6899
2.537;1.3182
2.5375;-0.707
2.538;-2.415
2.5385;-1.08215
2.539;1.21145
2.5395;0.28425
2.54;-1.9636
2.5405;-1.7867
2.541;0.5984
2.5415;1.62015
2.542;-0.28915
2.5425;-2.22285
2.543;-0.3776
2.5435;1.55305
2.544;0.6106
2.5445;-1.7501
2.545;-2.07645
2.5455;0.15005
2.546;1.4341
2.5465;-0.16715
2.547;-2.4821
2.5475;-0.9327
2.548;1.2084
2.5485;0.7997
2.549;-1.6708
2.5495;-2.33875
2.55;-0.2556
2.5505;1.428
2.551;0.2019
2.5515;-2.43635
2.552;-1.2438
2.5525;1.0071
2.553;0.9156
2.5535;-1.4573
2.554;-2.54615
2.5545;-0.69785
2.555;1.2023
2.5555;0.2629
2.556;-2.5431
2.5565;-1.65555
2.557;0.7265
2.5575;1.10775
2.558;-1.02115
2.5585;-2.41195
2.559;-0.86255
2.5595;1.27855
2.56;-0.08785
2.5605;-2.2869
2.561;-1.9148
2.5615;1.0437
2.562;1.1596
2.5625;-0.91135
2.563;-2.6041
2.5635;-1.39325
2.564;1.24805
2.5645;0.08905
2.565;-2.5248
2.5655;-2.12525
2.566;0.1836
2.5665;1.3243
2.567;-0.50265
2.5675;-2.4638
2.568;-1.58235
2.5685;1.3304
2.569;0.60145
2.5695;-1.7013
2.57;-1.4451
2.5705;0.1836
2.571;1.6171
2.5715;0.0738
2.572;-2.0917
2.5725;-0.85645
2.573;1.3304
2.5735;0.9339
2.574;-1.4024
2.5745;-1.7379
2.575;0.65635
2.5755;1.5378
2.576;-0.5545
2.5765;-2.3723
2.577;-1.27735
2.5775;1.03455
2.578;0.94
2.5785;-1.35665
2.579;-2.5126
2.5795;0.12565
2.58;1.3304
2.5805;-0.35015
2.581;-2.3113
2.5815;-1.62505
2.582;0.7143
2.5825;1.1535
2.583;-1.0608
2.5835;-2.5553
2.584;-0.25255
2.5845;1.26025
2.585;-0.0604
2.5855;-2.19845
2.586;-1.85685
2.5865;0.5252
2.587;1.33955
2.5875;-0.6277
2.588;-2.293
2.5885;-0.33795
2.589;1.51035
2.5895;0.38795
2.59;-1.94835
2.5905;-2.05815
2.591;0.22325
2.5915;1.39445
2.592;-1.0913
2.5925;-2.33875
2.593;-0.6643
2.5935;1.5927
2.594;0.7509
2.5945;-1.65555
2.595;-2.17405
2.5955;0.70515
2.596;1.2877
2.5965;-0.7558
2.597;-2.26555
2.5975;-0.90525
2.598;1.31515
2.5985;0.43065
2.599;-1.8416
2.5995;-1.66165
2.6;0.61365
2.6005;1.5622
2.601;-0.39285
2.6015;-2.27165
2.602;-1.3719
2.6025;0.94
2.603;0.46725
2.6035;-1.8904
2.604;-2.1588
2.6045;0.0738
2.605;1.30295
2.6055;-0.31355
2.606;-2.3967
2.6065;-1.84465
2.607;0.52215
2.6075;0.5313
2.608;-1.80195
2.6085;-2.47295
2.609;-0.34405
2.6095;1.306
2.61;0.05245
2.6105;-2.1527
2.611;-1.9514
2.6115;0.4642
2.612;0.94
2.6125;-1.34445
2.613;-2.3784
2.6135;-0.58805
2.614;1.2633
2.6145;0.35745
2.615;-2.0063
2.6155;-2.22285
2.616;0.72345
2.6165;1.01015
2.617;-1.16755
2.6175;-2.49125
2.618;-0.097
2.6185;1.1291
2.619;-0.097
2.6195;-1.66165
2.62;-1.7135
2.6205;0.60145
2.621;1.33345
2.6215;-0.71005
2.622;-2.3174
2.6225;-1.1767
2.623;1.05285
2.6235;0.8668
2.624;-1.4451
2.6245;-1.9575
2.625;0.31475
2.6255;1.43715
2.626;-0.3837
2.6265;-2.2625
2.627;-0.5362
2.6275;1.4463
2.628;1.19315
2.6285;-1.71655
2.629;-2.0917
2.6295;0.0433
2.63;1.3853
2.6305;-0.11225
2.631;-2.19845
2.6315;-0.90525
2.632;1.26025
2.6325;0.90035
2.633;-1.439
2.6335;-2.2259
2.634;-0.1824
2.6345;1.4951
2.635;0.2873
2.6355;-2.0185
2.636;-1.29565
2.6365;1.34565
2.637;0.93695
2.6375;-1.34445
2.638;-2.44245
2.6385;-0.69785
2.639;1.18095
2.6395;0.3422
2.64;-2.40585
2.6405;-1.63725
2.641;1.20535
2.6415;1.09555
2.642;-1.012
2.6425;-2.3784
2.643;-0.9144
2.6435;1.28465
2.644;0.1043
2.6445;-2.0307
2.645;-1.69825
2.6455;0.62585
2.646;1.02235
2.6465;-0.52095
2.647;-2.2076
2.6475;-1.10045
2.648;1.50425
2.6485;0.4764
2.649;-1.7745
2.6495;-1.80195
2.65;0.3849
2.6505;1.2267
2.651;-0.2068
2.6515;-2.1954
2.652;-0.6643
2.6525;1.2877
2.653;0.5496
2.6535;-1.79585
2.654;-2.2137
2.6545;-0.1214
2.655;1.2328
2.6555;-0.9693
2.656;-2.45465
2.6565;-1.12485
2.657;0.99795
2.6575;0.7204
2.658;-1.66775
2.6585;-2.4455
2.659;-0.5118
2.6595;1.19315
2.66;-0.6033
2.6605;-2.42415
2.661;-1.4451
2.6615;0.83935
2.662;1.062
2.6625;-1.1645
2.663;-2.3174
2.6635;-0.6704
2.664;1.3426
2.6645;-0.2373
2.665;-2.2808
2.6655;-1.68605
2.666;0.67465
2.6665;1.18705
2.667;-0.86865
2.6675;-2.3418
2.668;-0.1824
2.6685;1.3426
2.669;0.0982
2.6695;-2.3662
2.67;-1.8538
2.6705;0.5191
2.671;1.36395
2.6715;-0.45385
2.672;-2.18015
2.6725;-0.36845
2.673;1.428
2.6735;0.52825
2.674;-1.78365
2.6745;-1.9697
2.675;0.87595
2.6755;1.3853
2.676;-1.02725
2.6765;-2.33265
2.677;-0.8046
2.6775;1.2328
2.678;0.66855
2.6785;-1.6342
2.679;-2.2259
2.6795;0.5679
2.68;1.27855
2.6805;-0.91745
2.681;-2.55835
2.6815;-1.33835
2.682;0.76615
2.6825;0.59535
2.683;-1.67385
2.6835;-2.5736
2.684;0.08295
2.6845;1.09555
2.685;-0.67345
2.6855;-2.52175
2.686;-1.5671
2.6865;0.7143
2.687;0.9217
2.6875;-1.1767
2.688;-2.13745
2.6885;0.02805
2.689;1.2999
2.6895;-0.1275
2.69;-2.15575
2.6905;-1.69825
2.691;0.62585
2.6915;1.29075
2.692;-1.49695
2.6925;-2.16795
2.693;-0.20375
2.6935;1.33955
2.694;0.23545
2.6945;-1.96055
2.695;-1.1584
2.6955;0.3849
2.696;0.95525
2.6965;-1.24685
2.697;-2.33875
2.6975;-0.585
2.698;1.38225
2.6985;0.4886
2.699;-1.7745
2.6995;-2.1039
2.7;0.74175
2.7005;1.1291
2.701;-0.88695
2.7015;-2.3113
2.702;-0.8229
2.7025;1.2511
2.703;0.0982
2.7035;-2.00935
2.704;-1.74095
2.7045;0.46725
2.705;1.2511
2.7055;-0.69175
2.706;-2.3235
2.7065;-1.2377
2.707;0.93085
2.7075;0.16835
2.708;-1.98495
2.7085;-2.02155
2.709;0.12565
2.7095;1.25415
2.71;-0.3898
2.7105;-2.2747
2.711;-1.4451
2.7115;1.24805
2.712;0.5496
2.7125;-1.66165
2.713;-2.1161
2.7135;-0.0299
2.714;1.38225
2.7145;0.0006
2.715;-2.0856
2.7155;-1.6586
2.716;1.10775
2.7165;0.81495
2.717;-1.37495
2.7175;-2.1832
2.718;-0.30745
2.7185;1.3609
2.719;0.2629
2.7195;-1.93005
2.72;-1.31395
2.7205;0.88205
2.721;0.94
2.7215;-1.22855
2.722;-2.09475
2.7225;-0.76495
2.723;1.19315
2.7235;0.50385
2.724;-2.18625
2.7245;-1.5
2.725;0.7326
2.7255;1.20535
2.726;-0.8656
2.7265;-2.18625
2.727;-0.20985
2.7275;1.0742
2.728;-0.0055
2.7285;-2.2076
2.729;-1.93005
2.7295;0.3605
2.73;1.20535
2.7305;-0.59415
2.731;-2.2625
2.7315;-0.39895
2.732;1.3975
2.7325;0.4215
2.733;-1.8294
2.7335;-1.9636
2.734;0.19275
2.7345;1.4097
2.735;-0.16105
2.7355;-2.0856
2.736;-0.60025
2.7365;1.367
2.737;0.8119
2.7375;-1.4512
2.738;-1.9819
2.7385;0.01585
2.739;1.4646
2.7395;0.18665
2.74;-1.96665
2.7405;-0.9693
2.741;1.2023
2.7415;0.93085
2.742;-1.33835
2.7425;-2.2259
2.743;-0.4691
2.7435;1.2572
2.744;0.31475
2.7445;-2.2747
2.745;-1.41765
2.7455;0.77835
2.746;0.9034
2.7465;-1.2011
2.747;-2.415
2.7475;-0.8961
2.748;1.13215
2.7485;-0.3471
2.749;-2.44245
2.7495;-1.9148
2.75;0.3178
2.7505;0.4642
2.751;-1.73485
2.7515;-2.5126
2.752;-0.44775
2.7525;1.1596
2.753;-0.03295
2.7535;-2.1466
2.754;-1.9941
2.7545;0.1531
2.755;0.72955
2.7555;-1.4329
2.756;-2.46685
2.7565;-0.75275
2.757;1.0437
2.7575;0.25985
2.758;-1.988
2.7585;-2.2076
2.759;-0.0848
2.7595;1.2145
2.76;-1.0425
2.7605;-2.40585
2.761;-0.92965
2.7615;1.11995
2.762;0.64415
2.7625;-1.5671
2.763;-2.2137
2.7635;-0.27085
2.764;1.1962
2.7645;-0.6582
2.765;-2.2869
2.7655;-1.1035
2.766;1.11995
2.7665;1.0193
2.767;-1.134
2.7675;-1.744
2.768;0.38185
2.7685;1.48595
2.769;-0.16715
2.7695;-2.03985
2.77;-1.27735
2.7705;0.93695
2.771;0.6594
2.7715;-0.91135
2.772;-2.04595
2.7725;-0.0299
2.773;1.33345
2.7735;-0.03905
2.774;-2.3174
2.7745;-0.9327
2.775;0.54655
2.7755;1.26635
2.776;-1.3902
2.7765;-2.1588
2.777;-0.30745
2.7775;1.3609
2.778;0.3605
2.7785;-1.7928
2.779;-1.74095
2.7795;1.0864
2.78;1.09555
2.7805;-1.05165
2.781;-2.12525
2.7815;-0.5789
2.782;1.26635
2.7825;0.56485
2.783;-1.622
2.7835;-1.41765
2.784;0.82105
2.7845;1.23585
2.785;-0.74055
2.7855;-2.1466
2.786;-0.8778
2.7865;1.184
2.787;0.7997
2.7875;-1.40545
2.788;-2.1527
